,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,median,mean,pop,b19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
1855,position13,4,1,0,118,16,49500.0,Man,False,Caucasian,5.0,10.0,34.0,False,False,Bachelor's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1856,position25,0,0,0,11,0,36300.0,Man,False,Caucasian,4.0,15.0,52.0,False,False,Bachelor's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1859,position3,5,1,0,158,12,51000.0,Woman,False,Caucasian,2.0,8.0,32.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1857,position17,1,0,0,6,0,41200.0,Woman,False,Caucasian,2.0,10.0,33.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1861,position20,1,0,0,33,10,41200.0,Man,False,Caucasian,1.0,8.0,44.0,False,False,Associate's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1849,position27,0,0,0,25,6,45500.0,Woman,False,Caucasian,4.0,8.0,31.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1852,position11,0,0,0,12,0,36600.0,Man,False,Caucasian,1.0,3.0,26.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1860,position1,13,4,0,289,43,86500.0,Woman,False,Caucasian,3.0,28.0,50.0,True,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1851,position4,1,0,0,43,12,42500.0,Woman,False,Caucasian,4.0,10.0,33.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1850,position23,0,0,0,10,5,42500.0,,False,,,,,False,False,,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1848,position10,0,0,0,6,0,36500.0,Woman,False,Hispanic,3.0,3.0,48.0,False,False,Associate's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1847,position15,0,0,0,60,0,36300.0,Woman,False,Caucasian,2.0,4.0,25.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1846,position6,0,0,0,34,12,35600.0,Woman,False,Other,1.0,3.0,25.0,False,False,Master's Degree,13,4,0,289,43,1800000.0,Flagstaff,AZ,86011,United States,one,25991.0,Public Institution,"21,624","26,648","6,362",14583.0,3.55987055,0.0,96.44012945,100.0,11.65048544,36.75213675,7.719298246,19.04761905,51.72413793,100.0,759.0,5.971610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.0,33.0,58.0,178.0,10.0,1230.0,244.0,230.0,262.0,156.0,98.0,0.0,20.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,97.0,92.0,0.0,16.0,2177.0,321.0,252.0,269.0,144.0,84.0,22.0,82.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47851003,82.52148997,65.94827586,43.53448276
1819,position11,0,0,0,15,0,34000.0,Man,False,Caucasian,3.0,3.0,33.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,position21,0,0,0,50,0,34000.0,Woman,False,Caucasian,2.0,2.0,28.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,position10,0,4,0,8,0,70000.0,Man,True,Caucasian,18.0,18.0,63.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,position22,0,0,0,6,0,35000.0,Woman,False,Caucasian,1.0,6.0,30.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,position9,1,0,0,40,0,54000.0,Man,False,African American,24.0,24.0,54.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,position4,1,0,0,40,0,47000.0,Woman,False,Caucasian,1.0,1.0,44.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,position20,1,0,0,50,0,45000.0,Man,False,Caucasian,3.0,4.0,32.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,position17,0,0,0,40,5,33000.0,Woman,False,Caucasian,1.0,1.0,25.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,position11,4,0,0,20,0,48000.0,Man,False,Caucasian,1.0,6.0,30.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,position10,0,0,0,0,0,36000.0,Woman,False,Caucasian,1.0,1.0,48.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,position3,7,0,0,160,0,69000.0,Man,False,Caucasian,2.0,10.0,36.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,position3,12,0,0,140,0,72000.0,Woman,False,Caucasian,1.0,15.0,39.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,position1,4,1,0,325,30,109000.0,Woman,False,Caucasian,4.0,25.0,45.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,position13,2,0,0,12,0,57000.0,Woman,False,Caucasian,4.0,6.0,57.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,position4,0,0,0,40,0,33000.0,Woman,False,Caucasian,1.0,1.0,28.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,position15,0,2,0,30,0,46000.0,Man,False,Hispanic,4.0,4.0,62.0,False,False,No College Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,position16,0,0,0,40,0,33000.0,Woman,False,Caucasian,1.0,1.0,25.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,position6,2,0,0,30,25,45000.0,Woman,False,Caucasian,3.0,15.0,42.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,position5,0,0,0,6,0,47000.0,Woman,False,Caucasian,3.0,3.0,46.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,position24,0,0,0,0,0,42000.0,Woman,False,Caucasian,2.0,2.0,50.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,position22,0,0,0,0,0,36000.0,Man,False,Caucasian,1.0,1.0,28.0,False,False,Bachelor's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,position11,0,0,0,15,0,34000.0,Woman,False,Caucasian,1.0,1.0,24.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,position15,0,0,0,0,0,30000.0,Man,False,Caucasian,3.0,3.0,54.0,False,False,No College Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,position10,0,0,0,0,0,,,False,,,,,False,False,,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,position9,0,0,0,40,0,33000.0,Man,False,Caucasian,1.0,1.0,26.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,position10,3,0,0,8,0,36000.0,Woman,False,Caucasian,2.0,2.0,33.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,position6,0,0,0,30,25,34000.0,Woman,False,Caucasian,1.0,1.0,26.0,False,False,Master's Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,position10,0,0,0,0,0,30000.0,Man,False,Caucasian,2.0,2.0,48.0,False,False,No College Degree,24,7,0,325,30,8700000.0,Tucson,AZ,85721,United States,one,40223.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
